timeStamp,elapsed,label,responseCode,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1762084984000,1219,/api/subscriptions,500,false,HTTP error,986,406,9,10,666,0,142
1762084984000,468,/api/subscriptions,200,true,,907,417,10,16,269,0,68
1762084985000,780,/api/subscriptions,200,true,,1008,562,4,9,694,0,104
1762084986000,883,/api/subscriptions,400,false,HTTP error,1435,364,1,14,779,0,119
1762084987000,415,/api/subscriptions,201,true,,588,330,1,17,233,0,58
1762084988000,637,/api/subscriptions,200,true,,608,166,2,14,526,0,40
1762084988000,669,/api/subscriptions,200,true,,620,583,10,9,356,0,67
1762084988000,251,/api/subscriptions,201,true,,835,585,6,13,213,0,35
1762084989000,398,/api/subscriptions,200,true,,573,547,3,12,272,0,52
1762084989000,951,/api/subscriptions,500,false,HTTP error,899,307,7,5,485,0,144
1762084989000,388,/api/subscriptions,200,true,,718,367,7,12,212,0,38
1762084990000,870,/api/subscriptions,200,true,,589,439,5,9,579,0,148
1762084991000,180,/api/subscriptions,200,true,,780,692,4,11,129,0,18
1762084992000,583,/api/subscriptions,200,true,,737,482,5,14,460,0,90
1762084993000,802,/api/subscriptions,200,true,,1422,458,1,18,562,0,148
1762084993000,115,/api/subscriptions,200,true,,1376,193,10,16,95,0,5
1762084994000,624,/api/subscriptions,200,true,,1452,248,2,18,398,0,109
1762084994000,782,/api/subscriptions,201,true,,1081,318,8,16,630,0,90
1762084994000,558,/api/subscriptions,200,true,,1256,151,4,12,466,0,65
1762084995000,613,/api/subscriptions,200,true,,502,374,7,19,420,0,93
1762084995000,262,/api/subscriptions,200,true,,838,678,2,14,151,0,14
1762084996000,917,/api/subscriptions,400,false,HTTP error,1034,367,6,15,749,0,180
1762084996000,232,/api/subscriptions,200,true,,439,293,6,15,171,0,27
1762084997000,719,/api/subscriptions,200,true,,1168,330,10,8,436,0,64
1762084998000,766,/api/subscriptions,201,true,,401,448,1,12,453,0,120
1762084999000,395,/api/subscriptions,200,true,,1401,161,4,17,240,0,36
1762085000000,407,/api/subscriptions,200,true,,637,666,2,8,360,0,48
1762085001000,1394,/api/subscriptions,404,false,HTTP error,866,163,5,9,756,0,277
1762085002000,1300,/api/subscriptions,500,false,HTTP error,647,318,4,5,1073,0,73
1762085002000,1110,/api/subscriptions,400,false,HTTP error,884,555,5,15,861,0,90
1762085003000,612,/api/subscriptions,201,true,,402,470,10,10,466,0,59
1762085004000,407,/api/subscriptions,200,true,,461,689,4,19,320,0,76
1762085005000,391,/api/subscriptions,200,true,,930,423,5,15,218,0,37
1762085006000,219,/api/subscriptions,200,true,,1480,598,5,12,191,0,19
1762085006000,145,/api/subscriptions,200,true,,805,343,7,15,110,0,9
1762085007000,268,/api/subscriptions,200,true,,731,235,5,20,141,0,45
1762085007000,496,/api/subscriptions,201,true,,1344,565,6,20,407,0,46
1762085008000,375,/api/subscriptions,200,true,,1164,252,7,7,288,0,58
1762085008000,510,/api/subscriptions,200,true,,1371,663,7,16,412,0,98
1762085008000,418,/api/subscriptions,200,true,,1298,470,2,12,259,0,55
1762085009000,824,/api/subscriptions,200,true,,827,332,1,10,654,0,142
1762085010000,209,/api/subscriptions,200,true,,470,321,5,9,157,0,36
1762085011000,1369,/api/subscriptions,404,false,HTTP error,1137,168,3,12,970,0,103
1762085011000,367,/api/subscriptions,200,true,,999,285,8,20,260,0,72
1762085012000,320,/api/subscriptions,200,true,,950,653,5,7,184,0,44
1762085012000,478,/api/subscriptions,200,true,,496,300,8,8,274,0,54
1762085013000,485,/api/subscriptions,200,true,,412,311,10,11,350,0,74
1762085013000,130,/api/subscriptions,200,true,,1114,668,3,19,80,0,12
1762085014000,624,/api/subscriptions,200,true,,1051,348,6,11,492,0,86
1762085014000,515,/api/subscriptions,200,true,,459,265,6,13,267,0,99
1762085014000,561,/api/subscriptions,200,true,,684,267,5,17,480,0,50
1762085015000,112,/api/subscriptions,200,true,,1007,681,10,15,94,0,9
1762085015000,508,/api/subscriptions,200,true,,863,553,10,20,276,0,82
1762085016000,247,/api/subscriptions,200,true,,667,365,9,16,131,0,40
1762085016000,503,/api/subscriptions,201,true,,617,523,5,7,272,0,29
1762085016000,1349,/api/subscriptions,500,false,HTTP error,470,644,1,19,739,0,197
1762085017000,362,/api/subscriptions,200,true,,920,527,6,5,209,0,55
1762085017000,333,/api/subscriptions,200,true,,938,513,9,6,237,0,18
1762085018000,278,/api/subscriptions,200,true,,1357,538,7,6,244,0,20
1762085018000,692,/api/subscriptions,200,true,,1342,387,8,6,494,0,125
1762085018000,940,/api/subscriptions,500,false,HTTP error,991,302,8,13,702,0,88
1762085019000,1282,/api/subscriptions,500,false,HTTP error,789,449,8,6,1079,0,164
1762085020000,196,/api/subscriptions,200,true,,511,233,5,5,100,0,31
1762085021000,1366,/api/subscriptions,404,false,HTTP error,835,200,5,16,720,0,219
1762085021000,547,/api/subscriptions,200,true,,1476,228,10,5,475,0,72
1762085022000,672,/api/subscriptions,200,true,,554,236,7,6,560,0,101
1762085023000,207,/api/subscriptions,201,true,,1439,591,10,5,155,0,34
1762085024000,642,/api/subscriptions,200,true,,1185,397,5,20,495,0,108
1762085024000,496,/api/subscriptions,200,true,,1094,159,6,18,398,0,74
1762085024000,1128,/api/subscriptions,400,false,HTTP error,693,657,9,16,874,0,135
1762085025000,1118,/api/subscriptions,404,false,HTTP error,1399,282,7,18,778,0,96
1762085025000,946,/api/subscriptions,400,false,HTTP error,1275,158,9,11,622,0,107
1762085025000,149,/api/subscriptions,200,true,,590,356,5,6,113,0,22
1762085026000,1012,/api/subscriptions,404,false,HTTP error,932,550,1,8,739,0,136
1762085027000,362,/api/subscriptions,200,true,,506,529,2,12,214,0,46
1762085028000,349,/api/subscriptions,200,true,,1147,275,4,9,286,0,26
1762085029000,758,/api/subscriptions,200,true,,1479,239,5,12,505,0,149
1762085029000,1363,/api/subscriptions,404,false,HTTP error,1308,571,8,14,1133,0,169
1762085030000,717,/api/subscriptions,200,true,,778,207,9,10,536,0,98
1762085030000,502,/api/subscriptions,201,true,,924,222,1,7,315,0,36
1762085031000,380,/api/subscriptions,201,true,,816,386,4,7,307,0,20
1762085032000,733,/api/subscriptions,200,true,,686,169,2,18,629,0,77
1762085032000,551,/api/subscriptions,201,true,,971,372,1,14,387,0,46
1762085032000,760,/api/subscriptions,200,true,,1249,418,3,17,657,0,121
1762085033000,690,/api/subscriptions,200,true,,703,563,6,20,541,0,137
1762085033000,501,/api/subscriptions,200,true,,1120,695,6,6,287,0,87
1762085034000,236,/api/subscriptions,200,true,,1500,465,2,14,134,0,26
1762085034000,914,/api/subscriptions,400,false,HTTP error,469,652,10,6,462,0,161
1762085035000,692,/api/subscriptions,200,true,,832,227,9,8,378,0,69
1762085035000,866,/api/subscriptions,200,true,,1075,258,7,18,702,0,152
1762085036000,826,/api/subscriptions,200,true,,402,502,3,19,577,0,64
1762085037000,691,/api/subscriptions,200,true,,1018,508,2,8,352,0,120
1762085037000,603,/api/subscriptions,200,true,,934,342,5,11,341,0,114
1762085037000,138,/api/subscriptions,200,true,,1295,411,9,5,90,0,12
1762085038000,421,/api/subscriptions,200,true,,832,386,5,14,238,0,59
1762085039000,815,/api/subscriptions,200,true,,459,370,6,15,474,0,82
1762085040000,212,/api/subscriptions,200,true,,800,181,2,5,115,0,28
1762085041000,1130,/api/subscriptions,404,false,HTTP error,526,301,2,13,588,0,96
1762085041000,277,/api/subscriptions,200,true,,1372,300,7,11,173,0,39
1762085042000,112,/api/subscriptions,201,true,,813,429,3,5,97,0,10
1762085042000,728,/api/subscriptions,200,true,,1444,416,4,5,604,0,75
1762085042000,1072,/api/subscriptions,500,false,HTTP error,650,656,5,8,556,0,154
1762085043000,555,/api/subscriptions,200,true,,1461,484,6,15,495,0,30
1762085043000,565,/api/subscriptions,201,true,,887,276,3,20,358,0,87
1762085044000,1282,/api/subscriptions,400,false,HTTP error,405,486,6,8,915,0,223
1762085045000,675,/api/subscriptions,200,true,,461,310,4,15,401,0,48
1762085046000,687,/api/subscriptions,200,true,,1338,438,10,7,492,0,121
1762085047000,487,/api/subscriptions,200,true,,678,477,6,9,435,0,42
1762085048000,388,/api/subscriptions,200,true,,1471,539,3,9,242,0,72
1762085049000,476,/api/subscriptions,200,true,,923,588,7,7,324,0,79
1762085050000,163,/api/subscriptions,200,true,,420,476,2,13,123,0,11
1762085050000,1072,/api/subscriptions,404,false,HTTP error,890,268,1,15,898,0,207
1762085051000,825,/api/subscriptions,200,true,,1354,580,8,12,533,0,92
1762085051000,450,/api/subscriptions,201,true,,512,350,10,14,320,0,73
1762085052000,756,/api/subscriptions,200,true,,1174,282,3,19,388,0,118
1762085052000,398,/api/subscriptions,200,true,,1479,632,6,8,219,0,35
1762085052000,225,/api/subscriptions,200,true,,439,677,10,15,142,0,18
1762085053000,657,/api/subscriptions,201,true,,633,165,8,19,577,0,85
1762085054000,538,/api/subscriptions,200,true,,924,345,6,12,478,0,92
1762085055000,838,/api/subscriptions,200,true,,1173,188,2,8,673,0,136
1762085056000,200,/api/subscriptions,201,true,,880,430,10,14,142,0,32
1762085057000,378,/api/subscriptions,200,true,,589,352,3,10,309,0,56
1762085058000,555,/api/subscriptions,200,true,,1357,629,8,12,312,0,47
1762085059000,663,/api/subscriptions,201,true,,484,512,1,16,405,0,36
1762085060000,803,/api/subscriptions,200,true,,1403,280,8,5,699,0,86
1762085060000,224,/api/subscriptions,200,true,,1158,466,10,13,119,0,19
1762085061000,442,/api/subscriptions,200,true,,670,165,6,18,296,0,57
1762085061000,460,/api/subscriptions,200,true,,1140,202,1,9,252,0,88
1762085062000,166,/api/subscriptions,200,true,,1381,623,2,6,138,0,10
1762085063000,826,/api/subscriptions,200,true,,484,408,9,6,530,0,90
1762085064000,424,/api/subscriptions,200,true,,1145,428,2,16,334,0,42
1762085065000,560,/api/subscriptions,200,true,,1349,436,7,5,320,0,89
1762085065000,218,/api/subscriptions,200,true,,1499,239,10,15,164,0,40
1762085065000,192,/api/subscriptions,200,true,,694,477,5,5,107,0,25
1762085066000,582,/api/subscriptions,200,true,,760,211,8,16,367,0,58
1762085066000,642,/api/subscriptions,200,true,,1304,450,3,17,364,0,83
1762085066000,345,/api/subscriptions,200,true,,1269,462,10,13,178,0,36
1762085067000,839,/api/subscriptions,200,true,,1141,211,9,8,473,0,55
1762085067000,895,/api/subscriptions,400,false,HTTP error,749,433,8,10,493,0,73
1762085067000,477,/api/subscriptions,200,true,,529,317,2,19,285,0,78
1762085068000,132,/api/subscriptions,200,true,,1318,421,1,12,68,0,14
1762085069000,292,/api/subscriptions,200,true,,1086,697,7,15,242,0,55
1762085069000,919,/api/subscriptions,404,false,HTTP error,1406,469,1,8,521,0,145
1762085070000,974,/api/subscriptions,400,false,HTTP error,1059,417,3,20,555,0,116
1762085070000,781,/api/subscriptions,200,true,,1212,502,4,12,537,0,74
1762085070000,862,/api/subscriptions,404,false,HTTP error,1172,501,2,17,462,0,62
1762085071000,1286,/api/subscriptions,404,false,HTTP error,674,528,2,11,804,0,101
1762085072000,771,/api/subscriptions,200,true,,1063,228,1,10,433,0,69
1762085073000,723,/api/subscriptions,200,true,,893,612,6,20,478,0,46
1762085074000,526,/api/subscriptions,200,true,,552,196,7,9,434,0,104
1762085075000,683,/api/subscriptions,200,true,,927,291,9,7,461,0,46
1762085075000,616,/api/subscriptions,201,true,,925,685,3,16,319,0,82
1762085075000,1410,/api/subscriptions,404,false,HTTP error,746,627,5,12,731,0,229
1762085076000,808,/api/subscriptions,400,false,HTTP error,1062,540,6,20,525,0,79
1762085076000,639,/api/subscriptions,200,true,,842,539,9,16,526,0,32
1762085077000,1411,/api/subscriptions,400,false,HTTP error,447,536,7,6,1047,0,147
1762085077000,614,/api/subscriptions,200,true,,1109,653,6,7,323,0,105
1762085078000,832,/api/subscriptions,200,true,,748,442,10,8,491,0,87
1762085079000,545,/api/subscriptions,200,true,,680,631,4,15,480,0,35
1762085080000,971,/api/subscriptions,400,false,HTTP error,697,219,3,18,773,0,134
1762085081000,319,/api/subscriptions,200,true,,617,476,5,10,215,0,36
1762085081000,802,/api/subscriptions,200,true,,504,663,5,9,445,0,58
1762085082000,320,/api/subscriptions,200,true,,430,260,10,12,195,0,48
1762085082000,540,/api/subscriptions,200,true,,491,150,7,19,464,0,70
1762085082000,510,/api/subscriptions,200,true,,894,626,5,5,322,0,65
1762085083000,237,/api/subscriptions,201,true,,1352,485,3,8,147,0,36
1762085084000,469,/api/subscriptions,200,true,,461,433,3,20,255,0,65
1762085085000,245,/api/subscriptions,200,true,,1463,503,10,11,180,0,17
1762085085000,824,/api/subscriptions,200,true,,560,612,2,20,682,0,46
1762085086000,709,/api/subscriptions,200,true,,918,441,2,13,361,0,104
1762085086000,360,/api/subscriptions,200,true,,1496,255,2,8,281,0,65
1762085087000,744,/api/subscriptions,200,true,,533,607,5,13,516,0,113
1762085088000,655,/api/subscriptions,201,true,,1270,656,8,20,545,0,73
1762085088000,684,/api/subscriptions,201,true,,729,456,10,9,493,0,130
1762085089000,809,/api/subscriptions,201,true,,1317,418,4,19,549,0,64
1762085089000,314,/api/subscriptions,200,true,,781,332,3,17,174,0,56
1762085090000,600,/api/subscriptions,200,true,,1032,589,4,15,390,0,42
1762085090000,870,/api/subscriptions,200,true,,1427,365,6,20,559,0,97
1762085090000,758,/api/subscriptions,200,true,,792,236,4,19,495,0,87
1762085091000,506,/api/subscriptions,200,true,,1230,477,1,16,302,0,42
1762085091000,1135,/api/subscriptions,404,false,HTTP error,440,590,3,12,920,0,196
1762085092000,869,/api/subscriptions,200,true,,671,481,2,20,497,0,46
1762085093000,355,/api/subscriptions,200,true,,1237,617,10,11,266,0,18
1762085093000,165,/api/subscriptions,200,true,,1004,671,2,7,82,0,14
1762085093000,581,/api/subscriptions,200,true,,1097,275,3,7,431,0,99
1762085094000,583,/api/subscriptions,200,true,,1448,160,7,5,449,0,37
1762085094000,687,/api/subscriptions,200,true,,1356,390,3,10,426,0,78
1762085095000,803,/api/subscriptions,200,true,,494,511,3,19,509,0,125
1762085096000,457,/api/subscriptions,200,true,,1038,626,3,8,363,0,45
1762085097000,874,/api/subscriptions,404,false,HTTP error,1074,173,8,19,455,0,120
1762085097000,296,/api/subscriptions,201,true,,1183,638,6,18,229,0,56
1762085097000,794,/api/subscriptions,200,true,,973,250,9,9,424,0,141
1762085098000,271,/api/subscriptions,201,true,,1499,655,1,11,222,0,22
1762085099000,868,/api/subscriptions,200,true,,807,276,4,11,621,0,87
1762085099000,326,/api/subscriptions,201,true,,539,685,4,20,166,0,60
1762085099000,442,/api/subscriptions,200,true,,1417,684,8,16,308,0,82
